Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,4.86E-05,8.01E-05,-1.09E-02,4.37E-01
1,-4.99E-05,1.53E-05,-2.63E-03,5.18E-01
2,-7.18E-04,-7.44E-03,4.28E-03,1.33E-01
3,-2.48E-03,-3.19E-05,1.44E-04,2.71E-01
4,-1.72E-03,-1.84E-03,7.74E-04,1.89E-01
5,-9.65E-04,-1.32E-05,-8.52E-03,2.15E-01
6,-8.70E-04,-2.47E-03,-3.56E-04,1.65E-01
7,-1.96E-03,1.40E-03,8.69E-04,2.73E-01
8,-7.13E-04,-6.49E-04,-6.99E-03,2.01E-01
9,-1.44E-03,-5.51E-03,9.72E-03,1.04E-01
10,6.20E-04,-2.07E-03,-1.23E-03,1.09E-01
11,-7.25E-04,-6.03E-04,-1.47E-02,2.96E-01
12,-1.23E-03,-2.56E-03,1.54E-03,1.86E-01
13,-4.68E-04,-4.18E-03,2.50E-03,2.30E-01
14,4.87E-04,2.27E-03,-9.45E-04,1.27E-01
15,2.14E-03,1.35E-03,8.35E-04,1.26E-01
16,3.20E-03,4.78E-04,1.56E-03,1.74E-02
17,3.52E-04,3.46E-03,1.72E-03,1.67E-01
18,-6.58E-04,-4.29E-03,1.13E-02,8.99E-02
19,1.28E-03,-4.01E-04,-2.23E-03,4.57E-02
20,-1.32E-03,4.98E-03,2.40E-03,1.77E-01
21,7.20E-04,-2.31E-03,1.05E-03,1.31E-01
22,-7.63E-04,5.93E-04,-6.29E-03,2.29E-01
23,-9.44E-04,2.91E-04,-1.31E-02,2.30E-01
24,2.66E-03,-1.52E-04,2.02E-03,1.26E-02
25,3.04E-04,-5.31E-03,2.68E-03,1.29E-01
26,6.61E-04,-6.55E-04,-1.25E-02,2.47E-01
27,-9.85E-04,6.04E-03,1.13E-02,1.16E-01
28,1.00E-03,2.37E-03,-5.86E-05,9.03E-02
29,-9.71E-04,4.33E-03,1.21E-02,1.23E-01
30,1.73E-03,-1.65E-03,8.22E-04,1.88E-01
31,1.60E-03,7.84E-04,1.97E-03,2.77E-01
32,-1.43E-03,5.85E-03,8.27E-03,1.28E-01
33,1.85E-04,2.60E-03,-4.76E-04,1.53E-01
34,-5.88E-04,6.21E-03,1.49E-03,5.58E-02
35,3.40E-04,-1.55E-03,-1.92E-03,4.66E-02
36,-1.48E-03,-3.39E-03,1.13E-03,1.41E-01
37,2.47E-03,-9.06E-04,1.74E-04,9.95E-02
38,-1.38E-03,4.88E-03,1.26E-02,1.25E-01
39,-1.05E-04,-4.38E-03,1.27E-02,1.74E-01
40,-1.44E-03,-6.47E-03,3.31E-03,1.24E-01
41,-7.04E-04,-1.37E-03,-2.05E-03,1.08E-01
42,-1.19E-03,7.18E-03,3.65E-03,1.04E-01
43,1.47E-03,1.63E-03,1.27E-03,2.56E-01
44,9.83E-04,1.46E-04,-1.39E-02,2.49E-01
45,1.30E-03,6.41E-04,-2.21E-03,5.70E-02
46,2.12E-03,6.96E-04,1.85E-03,8.14E-02
47,-1.04E-03,6.20E-04,2.24E-03,2.44E-01
48,-1.23E-03,2.93E-03,1.66E-03,1.80E-01
49,1.89E-04,-1.91E-03,1.81E-03,1.74E-01
50,-7.97E-04,7.11E-03,2.69E-03,6.68E-02
51,-1.22E-03,-4.60E-03,9.09E-04,8.02E-02
52,1.71E-03,-8.92E-04,1.83E-03,2.54E-01
53,-7.69E-04,7.47E-03,4.03E-03,9.60E-02
54,1.69E-04,-8.53E-04,-9.70E-03,2.83E-01
55,8.20E-04,8.19E-05,-1.45E-02,3.12E-01
56,-6.30E-04,3.32E-03,2.14E-03,2.40E-01
57,8.92E-04,-3.19E-04,-5.01E-03,2.12E-01
58,3.16E-05,4.81E-03,8.41E-04,5.93E-02
59,-2.01E-03,-1.50E-03,2.63E-04,2.23E-01
60,-3.84E-04,-4.93E-03,8.30E-03,9.17E-02
61,-8.71E-04,-1.03E-03,-2.28E-03,7.60E-02
62,-1.34E-03,-6.70E-03,5.28E-03,2.01E-01
63,9.47E-04,-2.65E-04,-9.82E-03,1.85E-01
64,9.16E-06,-6.32E-03,9.74E-03,1.39E-01
65,-1.20E-03,1.11E-03,-1.93E-03,1.13E-01
66,4.12E-04,-5.69E-03,8.91E-03,1.12E-01
67,-1.40E-03,-2.05E-03,-6.24E-04,1.01E-01
68,-8.99E-04,3.37E-04,-4.28E-03,2.05E-01
69,-9.29E-04,1.86E-04,-7.65E-03,2.07E-01
70,-2.79E-04,-1.25E-04,-1.45E-02,3.07E-01
71,-9.60E-04,2.69E-03,-1.44E-04,1.37E-01
72,2.05E-04,-8.94E-04,-1.45E-02,3.02E-01
73,-1.32E-03,5.85E-03,3.17E-03,1.78E-01
74,-1.41E-03,1.98E-03,-7.15E-04,1.22E-01
75,-2.01E-03,1.51E-03,3.35E-04,2.25E-01
76,-3.07E-04,-8.59E-04,-1.47E-02,2.96E-01
77,1.14E-03,1.98E-03,1.14E-03,2.22E-01
78,-5.52E-05,-7.16E-03,6.14E-03,1.54E-01
79,4.38E-04,-3.62E-03,1.54E-03,1.19E-01
80,4.96E-04,-2.56E-03,-3.60E-04,1.41E-01
81,-6.42E-05,-3.02E-03,-2.42E-05,9.94E-02
82,-8.68E-04,-6.25E-03,1.05E-02,1.46E-01
83,-1.22E-03,5.95E-03,5.36E-03,1.10E-01
84,-1.29E-03,4.68E-03,1.20E-03,1.05E-01
85,9.50E-05,-5.68E-03,1.28E-02,1.22E-01
86,3.30E-04,5.10E-03,1.21E-02,1.44E-01
87,-8.75E-04,-4.14E-04,-9.80E-03,1.76E-01
88,-1.46E-03,-5.98E-03,7.70E-03,1.08E-01
89,3.15E-04,-6.76E-03,4.15E-03,1.43E-01
90,-5.19E-04,-6.99E-03,7.48E-03,1.63E-01
91,3.62E-04,-5.51E-03,1.30E-02,6.48E-02
92,2.92E-03,-6.77E-04,1.01E-03,3.34E-02
93,3.62E-04,-5.04E-03,9.94E-03,9.04E-02
94,-8.67E-04,-7.09E-03,2.58E-03,5.62E-02
95,-1.03E-03,2.25E-03,-7.75E-04,1.53E-01
96,-1.15E-03,-5.68E-03,1.27E-02,1.13E-01
97,-1.07E-03,4.13E-03,2.24E-03,2.23E-01
98,-1.34E-03,-5.35E-03,1.29E-02,1.19E-01
99,-3.79E-04,4.56E-03,9.58E-03,5.89E-02
100,3.38E-04,5.62E-03,2.84E-03,1.32E-01
101,-1.98E-04,-5.30E-03,9.44E-04,5.65E-02
102,-2.00E-04,9.62E-04,-1.45E-02,2.91E-01
103,-1.17E-03,-3.91E-03,2.07E-03,2.12E-01
104,8.55E-04,-4.66E-04,-3.61E-03,2.15E-01
105,2.59E-03,6.80E-04,8.71E-05,1.37E-01
106,-5.46E-04,6.71E-03,8.53E-03,1.81E-01
107,-1.44E-03,-6.59E-03,4.49E-03,1.54E-01
108,2.64E-04,-4.67E-03,1.07E-02,7.29E-02
109,1.99E-04,-5.75E-03,1.14E-02,1.38E-01
