Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,2.79E-03,9.71E-05,9.47E-04,5.42E-02
1,-3.79E-05,-3.71E-05,-4.73E-03,5.09E-01
2,-3.56E-03,2.09E-03,1.62E-03,1.13E-01
3,3.31E-03,2.65E-03,1.58E-03,4.83E-02
4,-1.88E-03,5.64E-04,-4.00E-03,1.80E-02
5,2.88E-03,2.42E-03,2.42E-03,1.19E-01
6,-2.22E-03,3.82E-03,-5.18E-04,6.30E-02
7,-6.50E-04,3.83E-03,2.25E-03,1.29E-01
8,-3.23E-03,3.07E-03,-4.40E-04,1.92E-02
9,-3.75E-03,2.20E-03,1.17E-03,9.05E-02
10,-2.38E-03,2.71E-03,2.66E-03,1.40E-01
11,-3.33E-03,3.28E-03,5.58E-04,5.77E-02
12,-2.98E-03,2.33E-03,2.39E-03,1.28E-01
13,-2.99E-03,3.34E-03,-5.58E-04,2.93E-02
14,-3.75E-03,2.44E-03,6.77E-04,7.99E-02
15,-1.12E-03,3.51E-03,2.52E-03,1.44E-01
16,-1.90E-03,2.93E-03,2.83E-03,1.51E-01
17,3.50E-03,2.73E-03,5.80E-04,1.84E-02
18,2.46E-03,1.19E-03,3.56E-03,2.01E-01
19,2.64E-03,8.47E-05,3.66E-03,1.95E-01
20,-1.72E-03,4.11E-03,-3.00E-04,6.37E-02
21,-3.59E-03,2.64E-03,-2.71E-04,4.18E-02
22,-3.07E-03,3.13E-03,1.90E-03,1.19E-01
23,-1.51E-03,5.35E-04,-4.23E-03,1.99E-02
24,-3.40E-03,-2.84E-03,-2.44E-04,5.54E-02
25,-7.03E-04,-3.74E-03,2.31E-03,1.34E-01
26,-6.12E-04,4.05E-03,1.78E-03,1.13E-01
27,-3.45E-03,2.94E-03,-1.67E-04,2.64E-02
28,-3.42E-03,3.09E-03,1.20E-03,8.53E-02
29,-3.81E-03,2.38E-03,2.88E-04,6.92E-02
30,-3.46E-03,3.02E-03,1.94E-04,3.49E-02
31,-2.81E-03,3.91E-03,3.46E-04,9.05E-02
32,4.21E-03,6.48E-05,-1.50E-03,2.52E-02
33,-1.05E-03,3.88E-03,2.11E-03,1.28E-01
34,-3.53E-03,2.89E-03,3.34E-05,3.49E-02
35,-3.90E-03,2.12E-03,7.01E-04,8.38E-02
36,-1.43E-03,3.18E-03,2.81E-03,1.52E-01
37,1.28E-03,1.21E-03,-4.09E-03,2.41E-02
38,4.07E-03,1.34E-03,-1.27E-03,1.52E-02
39,-2.01E-03,-3.92E-03,-4.90E-04,5.81E-02
40,-3.03E-03,-2.25E-03,2.26E-03,1.37E-01
41,2.52E-03,1.79E-03,3.22E-03,1.80E-01
42,2.53E-03,-6.79E-04,3.63E-03,2.11E-01
43,-2.38E-03,3.59E-03,2.19E-03,1.97E-01
44,-8.57E-04,4.37E-03,4.49E-04,4.35E-02
45,-6.95E-04,4.39E-03,8.13E-04,5.23E-02
46,3.95E-03,1.82E-03,-1.05E-03,8.82E-03
47,-3.76E-03,-2.32E-03,1.17E-04,8.20E-02
48,-2.34E-03,4.25E-03,4.60E-04,1.23E-01
49,-1.40E-03,4.26E-03,-1.11E-04,5.81E-02
50,-1.57E-03,3.56E-03,2.45E-03,1.28E-01
51,-1.67E-03,-9.06E-05,-4.16E-03,1.73E-02
52,1.61E-03,-5.24E-04,-4.12E-03,2.18E-02
53,-4.65E-04,-1.62E-03,-4.12E-03,1.25E-02
54,-4.94E-04,-4.07E-03,1.59E-03,1.12E-01
55,-1.59E-03,-4.11E-03,-3.89E-04,6.55E-02
56,-1.21E-03,-4.28E-03,6.48E-05,6.21E-02
57,-3.09E-03,-3.15E-03,-4.70E-04,2.89E-02
58,-3.55E-03,-2.16E-03,1.72E-03,1.07E-01
59,-1.04E-03,-3.62E-03,2.41E-03,1.35E-01
60,-3.34E-03,3.85E-03,1.08E-03,1.10E-01
61,-1.35E-03,4.32E-03,3.79E-04,6.53E-02
62,-1.87E-03,4.50E-03,7.70E-04,8.44E-02
63,-1.93E-03,3.99E-03,2.22E-03,1.46E-01
64,-1.12E-03,1.33E-03,-4.11E-03,1.99E-02
65,-3.60E-03,-2.56E-03,-2.28E-04,6.90E-02
66,-3.59E-03,-2.80E-03,1.81E-04,5.65E-02
67,4.17E-03,-8.17E-04,-1.37E-03,2.12E-02
68,-1.04E-03,4.20E-03,1.55E-03,1.05E-01
69,-4.60E-04,4.24E-03,1.37E-03,9.44E-02
70,7.99E-04,1.52E-03,-4.12E-03,2.17E-02
71,4.15E-04,1.73E-03,-4.11E-03,1.57E-02
72,-1.04E-03,1.10E-03,-4.31E-03,1.66E-02
73,-2.66E-03,-2.53E-03,2.55E-03,1.40E-01
74,-2.53E-03,-3.40E-03,2.20E-03,1.55E-01
75,-2.42E-03,-4.20E-03,4.15E-04,1.03E-01
76,-3.07E-03,-3.14E-03,1.86E-03,1.24E-01
77,-2.67E-03,-3.52E-03,-5.67E-04,3.10E-02
78,-3.52E-03,-2.00E-03,1.90E-03,1.14E-01
79,-3.42E-03,-3.15E-03,6.84E-04,6.45E-02
80,-1.01E-03,-3.91E-03,2.09E-03,1.13E-01
81,-4.74E-04,4.17E-03,1.59E-03,1.00E-01
82,1.05E-03,1.10E-03,-4.31E-03,1.99E-02
83,1.21E-03,9.16E-04,-4.32E-03,1.97E-02
84,-1.46E-03,-9.14E-04,-4.10E-03,2.53E-02
85,-1.87E-03,-4.14E-03,2.08E-05,8.18E-02
86,-8.73E-04,-4.33E-03,3.84E-04,4.70E-02
87,-6.50E-04,-4.26E-03,1.10E-03,7.27E-02
88,-2.01E-03,-3.40E-03,2.30E-03,1.70E-01
89,-3.78E-03,-2.38E-03,6.19E-04,8.22E-02
90,-2.84E-03,3.85E-03,2.26E-03,1.39E-01
91,-1.65E-03,4.27E-03,1.95E-03,1.76E-01
92,-3.34E-03,-2.64E-03,1.69E-03,9.38E-02
93,-3.66E-03,-2.03E-03,1.52E-03,1.12E-01
94,3.31E-03,-2.43E-03,1.99E-03,5.39E-02
95,-2.33E-03,4.00E-03,2.36E-03,1.44E-01
96,-1.80E-03,-6.39E-04,-4.05E-03,1.80E-02
97,8.46E-04,-1.50E-03,-4.11E-03,1.73E-02
98,-1.12E-03,-1.33E-03,-4.12E-03,2.33E-02
99,1.43E-04,1.75E-03,-4.09E-03,1.29E-02
100,-1.74E-03,-4.46E-03,8.93E-04,1.06E-01
101,-1.71E-03,-3.25E-03,2.66E-03,1.36E-01
102,-2.89E-03,-3.78E-03,3.36E-04,8.09E-02
103,-3.69E-03,-2.38E-03,1.04E-03,9.14E-02
104,-3.41E-03,-2.39E-03,1.85E-03,9.09E-02
105,3.32E-03,-2.74E-03,1.16E-03,4.01E-02
106,2.68E-03,-2.18E-03,2.83E-03,1.57E-01
