Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,-2.53E-03,-3.11E-03,1.06E-03,1.47E-01
1,-1.11E-04,2.38E-03,-3.28E-03,1.82E-02
2,-8.89E-05,1.80E-03,-3.69E-03,1.14E-02
3,5.61E-04,1.76E-03,-3.68E-03,3.05E-02
4,-7.76E-04,1.66E-03,-3.68E-03,1.47E-02
5,-1.77E-03,6.74E-04,-3.67E-03,2.07E-02
6,-1.92E-03,6.17E-05,-3.62E-03,1.56E-02
7,7.06E-04,8.90E-04,-4.28E-03,1.19E-01
8,1.10E-03,1.46E-03,-3.74E-03,3.47E-02
9,-1.33E-03,1.76E-04,-4.00E-03,2.74E-02
10,-9.82E-04,9.69E-04,-4.01E-03,1.76E-02
11,-1.31E-03,1.27E-03,-3.72E-03,2.62E-02
12,-1.53E-03,-9.08E-04,-3.71E-03,2.79E-02
13,-2.95E-04,1.08E-03,-4.33E-03,1.39E-01
14,-1.86E-03,-2.91E-04,-3.72E-03,1.53E-02
15,-1.06E-03,9.29E-05,-4.36E-03,1.84E-01
16,2.35E-04,-1.78E-03,-3.67E-03,2.47E-02
17,-1.30E-03,-1.24E-03,-3.71E-03,2.56E-02
18,1.76E-03,-4.26E-04,-3.66E-03,3.26E-02
19,1.52E-03,1.15E-03,-3.63E-03,3.91E-02
20,-3.81E-04,-1.79E-03,-3.67E-03,9.10E-03
21,-2.93E-04,-1.04E-03,-4.36E-03,1.67E-01
22,1.50E-03,-1.07E-03,-3.68E-03,3.74E-02
23,1.68E-03,9.78E-04,-3.61E-03,3.64E-02
24,1.18E-03,-1.33E-03,-3.73E-03,3.79E-02
25,-8.00E-04,-7.12E-04,-4.40E-03,1.59E-01
26,3.83E-03,5.86E-05,-1.39E-03,5.73E-02
27,1.80E-03,1.07E-04,-3.68E-03,2.73E-02
28,1.07E-03,-1.52E-04,-4.54E-03,1.63E-01
29,1.17E-03,-1.03E-03,-3.89E-03,3.15E-02
30,2.52E-04,9.73E-04,-4.89E-03,2.39E-01
31,-2.55E-03,-2.95E-03,-1.08E-03,4.50E-02
32,2.73E-03,2.57E-03,1.69E-03,1.06E-01
33,2.85E-03,-4.60E-04,3.23E-03,1.55E-01
34,-2.11E-03,3.42E-03,-7.44E-04,7.91E-02
35,3.88E-03,-1.72E-03,-6.95E-05,1.53E-02
36,3.90E-03,1.68E-03,-1.71E-04,2.14E-02
37,-6.79E-04,-7.26E-04,-5.01E-03,2.34E-01
38,3.39E-03,-2.23E-03,1.27E-03,2.69E-02
39,3.25E-03,-2.48E-03,2.07E-04,1.17E-02
40,-2.60E-03,2.59E-03,2.14E-03,1.78E-01
41,-7.95E-04,-3.99E-03,4.77E-06,5.16E-02
42,3.92E-03,8.81E-04,-1.04E-03,4.65E-02
43,-4.15E-04,-3.80E-03,1.47E-03,1.44E-01
44,7.32E-04,4.00E-03,-1.34E-04,1.88E-02
45,3.86E-03,-9.23E-04,-1.14E-03,3.57E-02
46,2.54E-03,4.78E-04,3.35E-03,2.14E-01
47,-5.55E-04,-4.01E-03,5.02E-04,5.99E-02
48,-3.18E-03,-1.56E-03,2.04E-03,1.81E-01
49,-1.98E-03,2.17E-03,2.82E-03,1.94E-01
50,9.77E-04,3.72E-04,-5.18E-03,1.80E-01
51,-8.93E-04,5.13E-04,-5.18E-03,1.98E-01
52,-2.63E-03,3.61E-03,7.24E-05,1.02E-01
53,2.84E-03,-1.57E-03,2.72E-03,1.45E-01
54,2.20E-03,-1.09E-03,3.30E-03,2.38E-01
55,-3.57E-03,-1.40E-03,1.46E-03,1.59E-01
56,-3.11E-03,-2.53E-03,1.79E-03,1.33E-01
57,3.71E-03,-1.52E-03,-8.98E-04,1.81E-02
58,3.31E-03,2.41E-03,8.59E-04,2.50E-02
59,3.79E-04,-9.79E-04,-5.15E-03,1.86E-01
60,-2.63E-03,2.97E-03,2.14E-03,1.68E-01
61,-9.88E-04,-4.02E-03,7.40E-05,5.98E-02
62,-1.02E-03,-3.97E-03,-1.92E-04,6.43E-02
63,2.69E-03,1.82E-03,2.68E-03,1.49E-01
64,-2.59E-03,-1.97E-03,2.51E-03,1.95E-01
65,-3.00E-03,-3.20E-03,1.65E-05,6.53E-02
66,-5.30E-04,3.96E-03,1.00E-03,1.06E-01
67,-3.34E-04,3.88E-03,1.21E-03,1.32E-01
68,2.68E-03,-2.43E-03,1.94E-03,1.32E-01
69,-3.25E-03,-2.87E-03,1.70E-03,1.26E-01
70,-4.54E-04,-3.96E-03,8.66E-04,9.83E-02
71,3.51E-03,2.19E-03,-4.16E-04,4.57E-03
72,-7.50E-04,4.02E-03,3.61E-04,5.69E-02
73,-3.50E-03,3.23E-03,6.66E-04,1.03E-01
74,-2.32E-03,3.18E-03,2.18E-03,1.98E-01
75,2.19E-03,-1.68E-03,3.05E-03,2.20E-01
76,-3.24E-03,-2.47E-03,-5.49E-04,4.94E-02
77,-3.37E-03,-2.32E-03,1.46E-03,1.19E-01
78,-1.22E-03,-3.87E-03,-4.24E-04,7.51E-02
79,-1.03E-03,3.99E-03,-1.51E-04,7.41E-02
80,-3.47E-04,9.97E-04,-5.46E-03,1.75E-01
81,-2.76E-03,2.93E-03,-7.75E-04,2.59E-02
82,-3.20E-03,2.83E-03,1.73E-03,1.26E-01
83,-3.69E-03,1.30E-03,1.20E-03,1.66E-01
84,-1.76E-03,2.65E-03,2.62E-03,1.82E-01
85,2.03E-03,9.99E-04,3.43E-03,2.62E-01
86,-3.46E-03,-2.56E-03,2.49E-04,7.59E-02
87,-2.97E-03,3.24E-03,1.15E-05,6.27E-02
88,-8.46E-04,-3.50E-03,2.06E-03,1.71E-01
89,-1.99E-03,-2.41E-03,2.69E-03,1.94E-01
90,-3.84E-03,-1.41E-03,4.22E-04,1.29E-01
91,-3.18E-03,3.01E-03,6.82E-05,6.99E-02
92,2.38E-03,-1.92E-03,2.85E-03,1.84E-01
93,-1.30E-03,-3.97E-03,-3.23E-06,7.56E-02
94,-1.58E-03,-3.84E-03,-4.19E-04,7.71E-02
