Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0,3.20E-03,-4.30E-05,1.20E-03,5.91E-02
1,-7.29E-05,-6.51E-05,-1.08E-02,4.42E-01
2,5.76E-06,-1.02E-05,-5.26E-03,5.03E-01
3,-7.64E-04,-4.49E-03,2.10E-03,9.96E-02
4,-2.67E-03,-4.97E-03,2.89E-03,1.87E-01
5,-3.41E-03,5.71E-03,9.94E-03,1.06E-01
6,-3.15E-03,6.96E-03,2.82E-03,9.48E-02
7,1.77E-04,9.17E-04,-6.66E-03,2.37E-01
8,-7.80E-04,4.31E-03,2.41E-03,1.22E-01
9,-6.64E-04,-6.73E-04,-1.22E-02,2.12E-01
10,-1.63E-03,-5.06E-03,1.17E-02,1.20E-01
11,3.21E-03,-2.87E-03,2.59E-03,8.13E-02
12,-2.11E-03,4.67E-03,3.70E-04,1.05E-01
13,6.56E-03,2.62E-04,2.64E-03,2.99E-03
14,-7.44E-04,-1.57E-03,-4.67E-03,2.54E-02
15,1.21E-03,-8.97E-04,-4.86E-03,1.53E-02
16,-3.16E-03,-3.85E-03,-2.32E-04,1.77E-02
17,-3.26E-03,-6.45E-03,2.39E-03,1.18E-01
18,-2.63E-03,7.40E-03,5.08E-03,1.53E-01
19,7.86E-04,-4.70E-04,-8.68E-03,2.36E-01
20,-9.74E-04,1.45E-03,-4.74E-03,2.43E-02
21,-3.74E-03,-3.28E-03,9.91E-04,7.09E-02
22,-1.61E-03,-6.33E-03,4.44E-03,1.15E-01
23,-3.41E-03,4.83E-03,1.74E-03,1.29E-01
24,4.61E-04,-8.31E-04,-1.42E-02,2.68E-01
25,-7.30E-04,-4.81E-04,-7.30E-03,2.79E-01
26,1.13E-04,-9.48E-04,-6.37E-03,1.92E-01
27,9.29E-04,-2.51E-04,-7.83E-03,2.00E-01
28,-7.45E-04,5.47E-04,-6.35E-03,2.26E-01
29,-1.17E-03,3.88E-03,2.82E-03,1.39E-01
30,-3.37E-03,6.80E-03,3.80E-03,1.34E-01
31,7.21E-04,1.53E-03,-4.70E-03,1.44E-02
32,4.97E-03,-4.90E-05,-1.10E-03,2.29E-02
33,-3.15E-03,-5.73E-03,6.11E-03,9.55E-02
34,-3.51E-03,2.93E-03,2.17E-03,8.32E-02
35,-1.63E-03,6.37E-03,4.23E-03,1.24E-01
36,-4.13E-04,-8.05E-04,-1.34E-02,2.57E-01
37,-1.26E-03,-1.09E-03,-4.79E-03,2.37E-02
38,9.04E-04,-1.27E-03,-4.85E-03,1.37E-02
39,2.27E-04,9.45E-04,-1.39E-02,2.65E-01
40,-4.90E-03,-4.19E-05,7.13E-04,9.54E-02
41,4.19E-03,-2.75E-03,3.06E-04,2.95E-03
42,2.84E-04,9.17E-04,-1.00E-02,2.16E-01
43,5.58E-04,7.82E-04,-5.58E-03,2.09E-01
44,-3.06E-03,-3.98E-03,2.23E-03,1.34E-01
45,7.66E-04,-5.42E-04,-9.68E-03,2.19E-01
46,-1.25E-04,-9.05E-04,-1.46E-02,2.89E-01
47,-1.49E-04,-8.92E-04,-1.08E-02,2.26E-01
48,5.77E-03,1.30E-03,2.89E-03,3.64E-03
49,-3.17E-03,4.17E-03,6.73E-04,7.31E-02
50,-3.29E-03,7.18E-04,-3.64E-03,3.29E-02
51,-2.86E-03,-5.73E-03,3.92E-03,1.30E-01
52,-2.89E-03,-7.44E-03,4.54E-03,1.19E-01
53,-2.24E-03,-4.43E-03,1.08E-02,1.04E-01
54,-1.86E-03,-7.11E-03,5.12E-03,1.55E-01
55,-3.59E-03,-3.59E-03,1.96E-04,3.37E-02
56,4.37E-03,2.50E-03,-2.58E-04,3.47E-03
57,-2.36E-03,-6.43E-03,9.93E-03,1.25E-01
58,-9.28E-04,-1.93E-04,-1.45E-02,2.77E-01
59,-3.22E-03,-6.89E-03,3.05E-03,1.28E-01
60,-9.74E-04,-4.85E-03,4.79E-04,5.26E-02
61,-3.43E-03,5.11E-03,1.24E-02,9.63E-02
62,-3.11E-03,-4.38E-03,1.21E-02,9.74E-02
63,-1.63E-03,-5.78E-03,7.93E-03,1.19E-01
64,-3.41E-03,6.10E-03,6.26E-03,1.14E-01
65,-1.68E-03,4.98E-03,1.06E-02,1.01E-01
66,-3.37E-03,5.77E-03,7.56E-03,1.13E-01
67,-2.50E-04,8.52E-04,-9.05E-03,2.67E-01
68,-3.15E-03,-4.79E-03,9.58E-04,9.86E-02
69,-2.42E-03,5.52E-03,3.56E-03,1.49E-01
70,-1.39E-03,4.87E-03,3.98E-04,6.57E-02
71,1.60E-03,7.49E-04,-4.67E-03,1.81E-02
72,-1.41E-03,3.35E-04,-4.81E-03,1.87E-02
73,-2.22E-03,4.18E-03,1.25E-02,1.34E-01
74,-2.75E-04,8.50E-04,-7.44E-03,2.72E-01
75,6.96E-04,-5.47E-04,-1.47E-02,3.02E-01
76,-2.99E-03,-5.68E-03,1.33E-03,1.01E-01
77,-3.04E-03,4.08E-03,8.70E-05,4.06E-02
78,6.34E-04,7.26E-04,-1.44E-02,2.95E-01
79,-2.87E-03,-5.07E-03,8.16E-03,9.31E-02
80,-3.74E-04,5.60E-04,-1.46E-02,3.14E-01
81,-8.81E-04,-2.45E-04,-9.79E-03,2.11E-01
82,-2.86E-03,5.61E-03,5.75E-03,8.45E-02
83,9.78E-04,1.27E-04,-1.45E-02,2.67E-01
84,-8.77E-04,-2.37E-04,-9.14E-03,2.05E-01
85,-2.31E-03,4.22E-03,2.55E-03,1.62E-01
86,-5.32E-04,8.34E-04,-5.59E-03,1.88E-01
87,-4.83E-04,7.73E-04,-8.28E-03,2.49E-01
88,-3.45E-03,-5.33E-03,1.06E-02,9.05E-02
89,-4.16E-03,-1.63E-03,-2.15E-03,4.75E-02
90,-3.20E-03,-4.15E-03,6.48E-04,6.31E-02
91,-3.37E-03,-2.81E-03,2.40E-03,9.79E-02
92,-2.43E-03,-4.42E-03,2.63E-03,1.61E-01
93,2.43E-03,-3.18E-04,4.39E-03,2.10E-01
94,-3.36E-03,-6.19E-03,5.54E-03,1.35E-01
95,-2.64E-03,5.87E-03,1.29E-02,1.06E-01
96,-9.25E-04,2.04E-04,-1.45E-02,2.81E-01
97,-1.84E-03,7.08E-03,5.32E-03,1.63E-01
98,-2.22E-03,4.82E-03,9.31E-03,1.13E-01
99,-1.80E-03,5.53E-03,1.25E-02,1.47E-01
100,-2.63E-03,-4.70E-03,9.48E-03,9.53E-02
101,-2.94E-03,-5.83E-03,1.24E-02,1.19E-01
102,-3.24E-03,-6.43E-03,7.86E-03,1.53E-01
103,-2.75E-03,6.50E-03,1.78E-03,7.47E-02
104,6.50E-03,2.32E-04,1.37E-03,1.77E-03
105,-2.05E-03,-4.09E-03,1.28E-02,9.16E-02
106,-2.18E-03,-6.65E-03,8.64E-03,1.34E-01
107,-2.33E-03,6.71E-03,8.56E-03,1.33E-01
108,-3.00E-03,6.63E-03,8.01E-03,1.72E-01
109,-3.89E-03,3.09E-03,4.65E-04,6.46E-02
110,-1.20E-03,-7.12E-04,-4.92E-03,1.81E-02
111,-3.10E-03,7.06E-03,5.72E-03,1.72E-01
112,-3.55E-03,3.45E-03,-1.40E-04,2.93E-02
113,-1.78E-03,3.95E-03,2.73E-03,1.37E-01
114,-2.24E-03,-3.54E-03,2.80E-03,1.27E-01
115,-3.40E-03,5.09E-03,1.28E-02,1.03E-01
116,-2.45E-03,6.52E-03,9.37E-03,1.56E-01
117,-2.06E-03,5.37E-03,6.70E-03,7.05E-02
118,-1.90E-03,-5.78E-03,1.21E-02,1.14E-01
119,-2.29E-03,-7.40E-03,4.12E-03,1.35E-01
120,-2.01E-03,-4.54E-03,-2.34E-04,6.06E-02
121,-1.48E-03,-3.82E-03,2.87E-03,1.30E-01
122,3.86E-04,-8.40E-04,-7.17E-03,2.14E-01
123,-1.72E-03,6.33E-03,2.07E-03,7.13E-02
124,-3.30E-03,-4.94E-03,2.30E-03,1.72E-01
125,1.14E-04,9.65E-04,-1.47E-02,2.97E-01
126,-1.56E-03,-6.33E-03,2.56E-03,6.61E-02
127,2.87E-03,-2.71E-03,3.05E-03,1.30E-01
128,4.61E-03,-1.79E-03,-8.05E-04,9.53E-03
129,-7.09E-04,-5.80E-04,-6.14E-03,2.32E-01
130,2.45E-04,-1.74E-03,-4.67E-03,9.11E-03
131,-3.33E-03,-5.36E-03,8.98E-03,1.15E-01
132,8.18E-04,3.96E-04,-1.31E-02,2.75E-01
133,-2.84E-03,5.79E-03,1.26E-03,8.54E-02
134,-3.09E-03,3.75E-03,2.14E-03,1.26E-01
135,-7.49E-04,6.10E-04,-1.29E-02,2.22E-01
136,4.74E-03,9.82E-04,-1.20E-03,2.28E-02
137,-1.13E-03,4.81E-03,-6.74E-04,4.21E-02
138,-3.43E-03,3.82E-03,1.87E-04,2.09E-02
139,-1.96E-03,5.75E-03,1.30E-02,8.30E-02
140,-1.88E-03,-5.09E-03,8.46E-03,8.27E-02
141,-2.23E-03,-5.64E-03,5.10E-03,6.87E-02
142,-3.32E-03,-4.74E-03,1.28E-02,1.28E-01
143,-2.21E-03,-3.44E-03,-2.80E-03,1.90E-02
144,-3.17E-03,-4.25E-03,1.27E-02,8.13E-02
145,-3.41E-03,6.40E-03,6.96E-03,1.01E-01
146,-2.48E-03,-4.17E-03,1.23E-02,1.18E-01
147,2.13E-03,-4.03E-03,-1.86E-03,7.36E-03
